CustomerID,R,F,M
14711,158.8181818181818,11,2839.62
14712,72.0,3,917.07
14713,205.1818181818182,11,2662.2
14714,24.0,1,160.19
14715,187.25,4,867.3799999999999
14716,96.0,2,307.51
14719,100.2,5,1581.8399999999995
14720,74.0,3,663.81
14722,147.0,1,180.41999999999996
14723,197.66666666666666,6,1120.6599999999999
14725,25.0,1,655.58
14727,274.0,1,268.58
14729,374.0,1,313.48999999999995
14730,147.875,8,1897.5699999999997
14731,155.0,3,380.02
14732,162.75,8,2702.4900000000002
14733,245.91666666666666,12,9585.910000000002
14735,174.16129032258064,31,6050.69
14737,162.0,3,1164.55
14738,172.57142857142858,7,1314.45
14739,158.42857142857142,7,3902.28
14740,235.66666666666666,3,1448.21
14741,179.66666666666666,6,1400.3400000000001
14744,240.71428571428572,7,1099.98
14745,173.0,5,1220.26
14747,249.0,1,328.2
14748,220.6,5,1415.75
14752,44.0,1,389.63999999999993
14753,87.0,1,563.15
14754,170.5,2,638.05
14755,152.1818181818182,11,5010.280000000001
14756,15.0,1,738.9599999999998
14757,75.0,1,420.5
14758,209.0,4,1484.0600000000002
14759,117.0,3,1625.97
14760,297.0,1,89.2
14761,197.0,2,255.89999999999998
14762,264.0,1,300.52
14764,47.0,1,278.3
14765,105.66666666666667,3,254.10999999999999
14766,182.16666666666666,6,2473.3700000000003
14768,72.0,2,192.60000000000002
14769,185.375,8,10415.329999999998
14770,277.5,2,876.4200000000001
14772,112.0,1,139.26
14775,189.33333333333334,3,1011.9000000000001
14776,153.72727272727272,11,2538.2999999999993
14778,218.0,2,730.86
14779,309.3333333333333,3,386.15
14780,67.0,2,447.6799999999999
14782,320.0,1,200.10000000000002
14784,175.0,2,289.99
14785,12.5,2,77.4
14788,16.5,2,679.44
14789,29.0,1,197.64000000000001
14790,105.0,4,745.06
14792,64.0,1,6.2
14793,21.0,1,228.99
14794,156.71428571428572,7,1319.9099999999999
14795,166.0,1,131.45
14796,199.05882352941177,17,7973.93
14798,169.0,3,173.74
14799,51.0,1,157.7
14800,200.66666666666666,12,4331.79
14801,61.0,1,189.3399999999999
14803,243.33333333333334,3,845.55
14804,9.0,1,353.2699999999999
14805,100.5,4,546.4
14806,75.0,1,193.39000000000004
14808,133.625,8,2718.599999999999
14810,232.1818181818182,11,2085.3300000000004
14813,370.0,2,152.88000000000002
14815,52.5,2,778.5
14816,197.0,1,271.85
14817,238.5,2,1010.34
14818,165.66666666666666,3,657.8
14819,128.0,2,272.07
14820,75.75,4,507.29
14821,367.0,1,48.800000000000004
14823,189.66666666666666,3,321.43
14824,51.75,4,1127.71
14825,166.41666666666666,12,2221.01
14828,262.6666666666667,3,2139.76
14829,236.5,4,697.55
14830,53.0,1,188.03
14834,88.5,6,1720.3
14836,22.666666666666668,3,102.44999999999999
14837,141.0,4,1649.5
14840,268.0,1,62.85
14841,202.33333333333334,6,3295.7599999999998
14842,159.75,4,2824.6900000000005
14844,151.25,4,3189.8100000000004
14847,149.0,1,309.4
14849,178.48,25,7930.54
14850,312.0,1,325.75
14851,139.5,2,511.34999999999997
14852,150.5,6,2836.69
14853,117.5,2,475.8
14854,185.71428571428572,7,2740.0299999999997
14855,127.0,2,645.65
14856,43.0,3,1290.53
14857,104.0,2,1173.12
14859,77.5,4,1353.7399999999998
14860,19.0,1,170.32000000000002
14861,52.0,1,125.79000000000002
14862,87.5,2,841.2
14863,29.0,1,266.76
14865,189.5,2,52.2
14866,86.63636363636364,11,14353.4
14867,247.0,3,710.28
14868,100.75,8,2953.5899999999997
14869,56.0,2,721.4499999999998
14870,262.0,1,327.24999999999994
14871,199.25,4,501.2800000000001
14873,210.0,1,519.68
14875,185.5,2,1465.3199999999997
14878,177.55555555555554,9,1476.0900000000001
14880,183.66666666666666,3,690.5899999999999
14881,20.0,1,255.4
14882,30.5,2,589.7
14883,96.83333333333333,6,761.59
14885,132.0,1,765.3199999999999
14886,253.0,1,364.80000000000007
14887,79.0,1,1862.0
14888,207.0,1,369.2
14889,336.0,1,135.9
14890,254.0,1,125.65
14891,168.0,2,554.38
14893,11.0,2,1237.8500000000004
14894,85.0,1,655.7499999999999
14895,110.85,20,11138.710000000001
14896,285.5,2,468.77
14897,111.5,4,1366.38
14898,232.83333333333334,6,1269.3099999999997
14901,170.0,9,1421.2899999999997
14902,26.0,1,332.66
14903,174.4,5,2795.33
14904,14.0,2,1025.44
14905,196.0,2,616.15
14907,195.42857142857142,7,3501.1000000000004
14908,74.0,1,277.79999999999995
14910,28.75,4,434.35
14911,138.06565656565655,198,136161.83000000007
14912,132.0,2,867.8499999999999
14913,213.0,4,1227.43
14915,184.5,2,307.48
14916,159.75,4,1268.98
14918,135.5,2,1610.15
14920,213.0,2,977.77
14921,115.5,2,1316.0700000000002
14923,51.0,1,749.0999999999998
14924,246.0,1,310.05
14929,32.0,1,223.88
14930,164.0,3,2362.9599999999996
14931,86.0,4,864.68
14932,366.0,1,313.53
14934,182.5,2,1890.9400000000005
14935,297.0,1,1784.7099999999998
14936,103.25,8,8137.02
14937,81.33333333333333,3,1621.88
14944,141.66666666666666,12,5900.25
14946,14.0,1,100.9
14947,101.5,2,290.82
14948,109.83333333333333,6,1101.97
14950,19.0,1,371.2
14951,79.0,1,311.69000000000005
14952,187.9090909090909,11,8099.49
14953,25.0,1,285.66999999999996
14954,12.0,1,294.8499999999999
14957,253.0,1,58.49000000000001
14958,192.66666666666666,3,483.7299999999999
14959,171.5,4,695.4200000000002
14960,89.5,2,221.27000000000004
14961,204.0,9,7044.68
14962,271.0,1,126.70000000000002
14963,61.0,5,1472.3399999999997
14964,247.0,1,206.21
14965,96.0,2,596.0899999999999
14966,15.0,1,183.01999999999992
14967,50.0,1,463.8
14968,30.0,1,147.59
14970,193.5,4,1592.06
14971,37.666666666666664,3,1097.9799999999998
14972,128.0,1,114.77000000000002
14973,155.66666666666666,3,1314.45
14974,37.0,1,89.94
14975,57.0,1,279.94
14976,168.83333333333334,6,774.8600000000001
14978,249.4,5,1921.3699999999994
14981,246.0,1,102.11999999999998
14984,100.0,2,202.37
14985,278.0,2,292.01
14987,191.0,2,326.4
14988,212.0,1,334.54
14995,159.5,2,231.98000000000002
14997,104.0,3,546.2
14998,205.5,2,414.87
15000,48.0,1,490.52
15002,279.75,4,1641.7600000000002
15004,147.0,1,1220.38
15005,171.67857142857142,28,6293.669999999999
15006,51.0,1,475.4299999999998
15007,159.0,1,156.91000000000003
15009,19.0,3,1259.4299999999996
15010,36.0,1,308.94000000000005
15012,214.0,2,405.0399999999999
15014,109.5,2,257.66999999999996
15016,173.0,1,170.04
15017,34.0,1,125.58000000000003
15018,220.0,3,496.21
15019,267.0,1,252.81
15021,147.77777777777777,9,1871.7699999999998
15022,27.75,4,852.39
15023,168.27272727272728,11,6701.509999999999
15024,144.2,10,1636.43
15025,33.0,1,361.96000000000004
15026,199.0,3,464.20000000000005
15027,164.0,4,1066.1499999999999
15028,115.75,4,627.1299999999999
15030,170.0,2,518.28
15031,106.5,4,653.19
15032,329.3333333333333,3,4959.0999999999985
15033,130.7,10,2553.8800000000006
15034,194.0,8,4274.16
15035,90.0,1,252.72999999999996
15036,143.0,3,429.55999999999983
15038,191.0,6,685.7399999999999
15039,198.53191489361703,47,19766.59000000001
15041,170.0,1,179.93000000000004
15042,199.0,1,135.93
15043,31.0,1,537.0
15044,224.58823529411765,17,7634.730000000001
15045,205.0,2,735.66
15046,183.33333333333334,15,5071.469999999999
15047,270.0,1,343.62
15048,193.0,4,381.00000000000006
15049,274.0,1,121.17000000000002
15050,55.666666666666664,3,1737.69
15051,74.0,3,1383.3600000000001
15052,319.0,1,207.73
15053,147.66666666666666,3,693.95
15054,26.0,2,302.0999999999999
15057,295.5,2,1489.5
15058,172.63636363636363,11,2102.54
15059,181.77777777777777,9,1337.7200000000003
15060,8.75,4,293.0
15061,227.54166666666666,48,54534.13999999999
15062,233.25,4,987.8599999999999
15063,213.0,1,370.79999999999995
15065,180.5,4,3158.13
15066,53.0,1,893.59
15067,146.33333333333334,3,1744.7599999999998
15068,151.0,2,553.36
15069,179.0,1,1109.5300000000007
15070,373.0,1,106.2
15071,185.0,2,982.0699999999998
15073,127.66666666666667,3,1043.41
15074,105.0,1,735.6700000000002
15075,78.0,1,773.0300000000002
15076,173.0,1,880.8500000000004
15078,166.28125,32,9743.11
15079,276.75,4,895.6100000000001
15081,150.0,5,504.79999999999995
15083,257.0,1,88.19999999999999
15087,282.0,1,306.94
15088,44.0,2,1160.07
15089,67.83333333333333,6,2420.8400000000006
15090,308.0,1,381.32000000000005
15091,68.0,1,480.71
15092,249.5,2,457.81000000000006
15093,223.16666666666666,6,4597.02
15095,136.75,4,1370.6
15096,43.0,1,219.39
15097,4.0,1,248.07999999999996
15098,182.0,3,39916.5
15099,84.0,1,410.48
15100,358.3333333333333,3,876.0
15101,184.0,2,317.53
15103,58.5,2,703.36
15104,239.5,2,993.5399999999997
15105,62.42857142857143,7,2298.93
15106,141.0,5,1422.5199999999998
15107,340.0,6,319.5
15108,185.66666666666666,3,1159.25
15109,246.0,1,484.95
15110,128.75,4,996.1000000000001
15111,156.33333333333334,3,1567.48
15113,30.0,3,3509.04
15114,148.5,10,2760.5599999999995
15115,18.0,1,340.11000000000007
15116,104.0,4,1352.75
15117,83.8,5,1551.7799999999997
15118,134.0,1,244.8
15119,246.0,1,266.4
15120,134.0,1,358.8199999999999
15121,169.5,2,457.72
15122,205.33333333333334,3,1633.78
15123,106.5,2,2199.3099999999995
15124,107.5,2,184.19
15125,155.13333333333333,15,11528.480000000001
15127,66.0,1,406.53000000000003
15128,144.0,4,1470.9999999999998
15129,175.54545454545453,11,3447.3999999999996
15130,170.0,1,330.11
15132,128.6,5,977.9300000000001
15133,229.33333333333334,3,982.4200000000001
15134,115.375,8,1387.9900000000002
15135,239.0,1,139.04999999999998
15136,31.0,4,1286.7000000000003
15139,288.5,2,178.96000000000004
15140,151.57142857142858,7,2354.2500000000005
15142,46.0,1,498.74
15143,226.0,1,259.45
15144,131.58823529411765,17,6580.4400000000005
15145,130.75,4,1194.7299999999998
15146,228.0,2,1327.1600000000005
15147,240.0,1,623.5
15148,11.0,1,301.28999999999996
15149,134.0,1,520.8
15150,107.9,10,5291.33
15152,84.38461538461539,13,4745.690000000001
15153,31.0,1,329.25
15154,75.0,1,254.27999999999997
15156,13.333333333333334,3,961.49
15157,172.0,3,1936.07
15158,45.0,1,401.4000000000001
15159,156.13333333333333,30,18641.010000000006
15160,357.0,1,158.16000000000003
15163,105.0,2,304.47
15164,205.33333333333334,3,824.5799999999999
15165,373.0,1,487.75
15167,321.0,1,158.79999999999998
15168,26.0,1,106.56
15171,331.0,1,1289.5
15172,129.8,5,1624.0500000000002
15174,323.0,1,135.75
15175,72.0,1,224.14000000000007
15178,260.0,1,40.5
15179,175.4,5,2206.9500000000003
15180,367.0,1,87.5
15181,170.33333333333334,3,689.48
15182,211.5,2,622.8500000000001
15184,110.0,2,402.20000000000005
15185,70.0,1,310.62000000000006
15186,91.0,2,411.40999999999997
15187,70.2,15,4762.18
15189,156.17073170731706,41,16225.390000000003
15192,225.33333333333334,3,1044.32
15193,61.0,1,499.32
15194,212.2,15,7616.530000000001
15195,3.0,1,3861.0
15197,207.33333333333334,3,1079.61
15198,108.0,2,193.64
15199,174.5,4,1268.7
15201,158.0,5,1236.5400000000004
15203,143.0,6,1827.8000000000002
15204,357.0,1,316.58000000000004
15205,106.0,2,653.24
15206,133.0,4,420.29999999999995
15208,122.2,5,870.12
15210,225.0,1,331.18
15211,212.5,2,894.4100000000001
15212,241.0,1,101.79999999999998
15213,324.5,2,328.3499999999999
15214,80.25,8,1661.44
15215,63.666666666666664,3,734.94
15216,88.0,1,96.6
15218,148.1818181818182,11,5756.89
15219,176.0,1,305.75
15220,176.83333333333334,6,1778.96
15221,366.0,1,403.25
15222,319.0,1,585.0
15223,238.0,2,755.75
15224,360.5,2,322.08
15225,234.0,1,409.4000000000001
15226,311.0,1,154.41
15227,178.4,5,1219.3999999999999
15228,165.0,4,3386.71
15230,240.0,2,429.6
15232,127.0,2,612.06
15234,277.0,1,197.0
15235,307.0,12,2247.51
15236,299.0,1,321.05
15237,127.5,4,1412.3200000000004
15238,102.66666666666667,3,1071.99
15239,44.5,2,780.59
15240,175.0,5,1706.5700000000002
15241,159.875,8,1756.44
15243,74.0,1,316.68
15244,156.5,2,631.57
15245,194.0,3,2515.84
15246,298.5,2,514.15
15247,122.0,1,356.0
15249,150.0,13,6688.46
15251,121.9090909090909,11,10484.990000000002
15252,109.5,2,740.78
15253,76.0,5,918.2
15254,127.0,1,300.36000000000007
15255,67.0,1,890.8499999999999
15256,149.0,1,98.45
15257,283.0,1,317.15
15258,193.0,2,623.1600000000001
15260,230.28571428571428,7,1810.77
15261,135.0,1,254.82000000000002
15262,324.0,1,178.95000000000002
15263,107.0,1,156.50999999999996
15264,64.0,1,393.74000000000007
15265,193.5,2,1506.12
15266,338.0,1,119.30000000000001
15267,92.6,5,1717.36
15269,24.0,1,408.8
15270,187.28571428571428,7,2379.49
15271,148.26666666666668,15,2493.3399999999997
15272,71.5,2,721.9399999999999
15274,11.0,2,716.5699999999999
15275,38.0,1,615.1399999999999
15276,66.0,1,128.63000000000002
15277,47.0,1,255.89999999999998
15279,355.0,1,290.51
15280,172.0,1,113.12
15281,204.66666666666666,9,2332.1499999999996
15286,50.0,1,240.55
15287,46.5,2,486.69000000000005
15288,205.8,5,2306.52
15289,139.0,3,939.78
15290,163.94444444444446,18,7943.219999999998
15291,212.35714285714286,14,4623.3
15292,201.0,1,178.39
15296,176.5,6,3672.8599999999997
15297,34.333333333333336,3,641.94
15298,152.58333333333334,12,4799.900000000001
15299,252.33333333333334,6,3907.01
15300,64.0,1,496.4399999999999
15301,172.83333333333334,12,5049.950000000001
15303,290.0,1,574.02
15304,209.75,8,694.4
15306,101.66666666666667,3,1174.35
15307,96.0,1,205.3
15308,274.0,1,310.47
15311,185.94505494505495,91,60632.74999999999
15312,186.75,4,924.8500000000001
15313,110.0,1,52.0
15314,199.0,1,327.97
15315,90.0,2,570.5
15316,327.0,1,165.0
15318,4.0,1,312.62
15319,284.0,1,204.5
15320,44.0,1,267.13
15321,144.66666666666666,3,2748.310000000001
15322,86.0,1,679.6799999999998
15325,104.0,1,161.7399999999999
15326,334.0,1,311.71
15327,53.0,1,208.75000000000003
15329,115.0,3,1049.7000000000003
15330,46.5,2,714.96
15332,369.0,4,1661.06
15333,208.0,1,1028.56
15334,164.33333333333334,3,347.86999999999995
15335,54.0,1,170.22000000000003
15339,192.0,2,574.0699999999999
15341,81.0,1,2020.52
15342,130.0,1,406.0899999999999
15343,87.0,1,364.5
15344,35.666666666666664,3,563.9399999999999
15345,46.0,1,393.54
15346,333.0,1,252.42000000000004
15347,366.0,1,201.59999999999997
15348,72.0,1,158.03999999999996
15349,172.5,2,463.9099999999999
15350,373.0,1,115.65
15351,96.14285714285714,7,1934.6600000000003
15353,311.5,2,770.12
15355,41.0,2,277.05
15356,203.3,10,2718.0299999999997
15358,188.63636363636363,22,8347.199999999999
15360,40.0,1,427.92999999999995
15361,362.0,1,418.9200000000001
15363,373.0,1,326.0
15364,175.0,2,913.1900000000002
15365,93.28571428571429,7,2314.32
15366,216.5,2,602.5100000000001
15367,158.75,4,1877.5899999999997
15368,21.0,1,446.94000000000005
15370,163.85714285714286,7,2386.05
15372,137.0,1,2007.4
15373,188.33333333333334,12,2415.9100000000003
15374,129.0,1,168.0
15376,126.33333333333333,3,1221.5600000000002
15379,265.14285714285717,7,3703.290000000001
15380,129.6,5,1690.2600000000002
15381,241.0,2,596.85
15382,162.83333333333334,6,5955.709999999999
15384,265.0,2,642.4099999999999
15385,40.0,1,316.88
15386,186.0,1,394.14000000000004
15388,270.0,1,140.54
15389,172.0,1,500.0
15392,121.0,4,1535.5299999999997
15393,148.5,2,231.86
15394,162.75,4,2183.54
15395,326.0,1,107.45000000000002
15396,113.0,1,288.17999999999995
15397,290.0,1,94.0
15398,47.0,2,1345.53
15399,34.0,3,815.7700000000001
15400,159.4,5,716.2
15402,172.5,2,626.3499999999999
15405,189.0,1,349.1
15406,166.0,2,510.7099999999999
15407,186.25,4,1046.7399999999998
15408,264.0,1,267.17999999999995
15410,174.0,8,3450.8399999999997
15411,100.75,4,1348.9299999999998
15412,171.0,1,190.53000000000003
15414,96.33333333333333,3,774.8999999999999
15415,313.0,1,559.6099999999998
15416,185.75,4,3984.3199999999993
15417,85.0,1,508.8000000000001
15419,25.0,1,135.86
15421,199.75,4,950.3600000000001
15422,323.0,2,97.7
15423,38.0,1,43.5
15424,254.0,2,383.34000000000003
15426,142.2,5,1404.0699999999997
15427,37.666666666666664,3,1430.5399999999997
15428,15.0,1,93.78
15429,51.0,2,397.35
15432,23.0,1,171.19
15433,240.5,2,533.3
15434,90.8,5,1041.4800000000002
15435,22.0,1,149.29000000000005
15436,97.66666666666667,3,1067.75
15437,262.0,1,200.16000000000003
15438,131.0,1,156.57999999999998
15440,133.33333333333334,3,383.68000000000006
15442,249.0,1,594.0
15443,83.71428571428571,7,3213.5899999999992
15444,24.5,2,1411.21
15445,264.0,1,113.5
15447,331.0,1,155.17
15448,313.0,1,494.64000000000004
15449,157.66666666666666,3,974.5199999999998
15450,30.0,1,429.84
15452,121.66666666666667,3,528.4799999999999
15453,96.28571428571429,7,1371.7699999999998
15454,362.0,1,179.10000000000002
15456,308.3333333333333,3,434.59000000000003
15457,262.0,1,237.07000000000002
15458,25.0,1,161.64
15460,354.0,1,214.26
15462,141.66666666666666,3,234.60000000000002
15463,29.0,1,126.14
15464,338.0,1,1044.6500000000005
15465,230.27777777777777,18,7267.02
15466,85.0,1,334.53000000000014
15467,102.0,3,524.8799999999999
15468,51.0,2,467.50999999999993
15469,85.0,2,538.55
15471,2.0,1,454.47999999999985
15472,113.0,1,371.56
15473,48.142857142857146,7,1771.2
15475,77.0,1,454.10999999999984
15478,48.5,2,1399.92
15480,116.0,1,905.5
15482,122.45454545454545,11,10839.759999999998
15483,187.5,4,225.26000000000005
15484,38.5,4,3590.41
15485,246.33333333333334,3,2564.5
15488,93.0,1,91.32000000000001
15489,97.33333333333333,3,1134.2799999999997
15491,177.66666666666666,6,3100.0899999999997
15492,51.0,2,659.4599999999999
15493,147.4,5,1953.4099999999996
15494,71.0,2,1280.5800000000004
15497,169.0,2,1262.2
15498,177.25925925925927,27,13316.399999999998
15500,33.5,4,1131.56
15502,181.8,10,6898.480000000002
15503,363.0,1,141.04
15504,81.0,1,52.83000000000001
15505,106.6,5,3610.96
15506,69.33333333333333,3,972.0799999999999
15507,172.0,1,475.85999999999996
15508,207.66666666666666,6,1000.27
15510,331.0,1,250.0
15511,48.4,5,900.53
15512,258.0,2,121.0
15513,212.6315789473684,19,14758.220000000001
15514,189.0,11,4023.7200000000003
15516,46.333333333333336,3,62.43
15517,233.0,1,267.03000000000003
15518,210.0,8,1921.5499999999997
15520,2.0,1,343.49999999999994
15521,163.375,8,3000.2000000000007
15522,60.5,2,397.99
15523,84.0,1,412.00999999999993
15524,25.0,1,440.0
15525,131.0,3,731.8700000000001
15526,33.0,2,148.44
15527,170.625,8,2428.53
15528,254.0,1,229.32999999999993
15529,215.54545454545453,11,3960.05
15530,147.0,4,1497.31
15531,19.0,2,1972.3900000000006
15532,170.0,4,1554.8299999999997
15533,63.333333333333336,3,807.5699999999999
15535,266.25,4,502.8999999999999
15537,163.0,1,110.92000000000003
15539,7.0,1,538.46
15540,11.0,1,213.30000000000004
15541,114.0,1,85.13000000000002
15543,288.0,1,127.85999999999999
15544,183.88888888888889,9,3546.7099999999996
15545,212.5,2,288.97
15547,174.0,14,4910.599999999999
15549,183.66666666666666,3,1677.7099999999998
15550,145.5,4,575.63
15551,37.0,1,436.05999999999995
15552,217.0,1,90.12
15553,60.0,1,428.9299999999999
15554,278.0,1,217.2
15555,163.625,16,4791.869999999999
15556,24.0,1,279.77
15557,29.0,1,468.90999999999997
15561,132.0,4,800.59
15562,352.0,1,134.55
15563,194.0,3,1361.4400000000005
15565,60.5,2,173.16000000000003
15567,19.0,1,186.01000000000002
15568,40.333333333333336,3,758.29
15569,161.8,5,1375.7099999999998
15570,220.41666666666666,12,4148.82
15571,37.0,4,650.4300000000001
15572,138.85714285714286,7,2533.42
15573,59.0,2,583.24
15574,317.0,4,675.64
15576,38.0,1,921.3700000000002
15577,202.33333333333334,3,258.88
15578,162.0,1,127.1
15579,191.5,2,327.6
15581,272.5,10,717.4300000000001
15582,115.0,3,682.9100000000001
15584,76.75,4,720.8599999999999
15585,177.0,1,455.30000000000007
15587,158.75,4,913.6800000000001
15589,274.3333333333333,3,478.53
15592,47.0,1,388.58
15593,71.0,1,199.8
15594,91.4,5,1771.7799999999997
15596,257.8,5,1406.5900000000001
15597,35.0,1,324.57
15598,53.0,1,240.68
15599,115.5,2,761.74
15601,228.71428571428572,14,6776.56
15602,189.22222222222223,9,1297.87
15603,79.0,1,48.480000000000004
15604,52.0,1,216.39000000000001
15605,208.2,5,1198.23
15606,225.0,9,2920.16
15607,337.0,1,104.76
15608,67.25,4,1093.68
15609,184.0,1,298.48
15610,52.0,1,112.46
15611,149.8181818181818,11,1570.45
15612,49.0,2,195.15
15615,186.6086956521739,23,10399.740000000002
15618,88.5,4,776.8499999999999
15619,11.0,1,336.40000000000003
15620,212.0,3,1553.1799999999998
15621,10.25,4,1293.03
15622,158.88888888888889,9,3709.559999999999
15623,141.0,1,301.03
15624,178.75,4,588.13
15625,162.5,4,1534.2600000000002
15626,202.5,2,675.8
15628,130.44444444444446,9,2870.24
15630,125.0,2,1186.35
15632,160.125,8,3285.3099999999995
15634,17.0,1,243.55
15636,186.0,2,724.76
15637,53.0,1,223.36
15639,134.0,1,425.31999999999994
15640,192.8,15,12416.110000000004
15641,251.75,4,1887.1999999999998
15643,222.0,3,664.0
15644,236.0,4,803.54
15645,19.0,1,611.5899999999997
15646,259.0,3,447.64
15648,235.5,2,639.5
15649,352.0,2,816.0
15651,111.66666666666667,3,646.3000000000001
15652,91.0,1,337.74
15653,104.5,2,877.4399999999999
15654,17.5,2,922.5300000000002
15655,243.0,1,560.67
15656,182.0,4,748.5000000000001
15657,23.0,1,30.0
15658,266.6,5,1024.1000000000001
15659,44.0,1,306.45000000000005
15660,162.77777777777777,9,1600.86
15661,328.0,2,309.79999999999995
15663,106.0,1,138.14000000000001
15664,51.0,1,386.43
15665,205.5,2,2222.2100000000005
15667,40.0,1,301.32000000000005
15668,218.0,1,76.32000000000001
15669,146.0,4,684.3399999999999
15670,297.0,1,173.05
15671,149.71428571428572,7,2657.13
15673,196.75,4,2726.2300000000005
15674,198.0,4,2111.89
15675,172.0,3,323.69
15676,112.66666666666667,3,3435.7599999999993
15677,49.0,1,657.23
15678,53.0,1,352.70000000000005
15679,97.75,4,781.2799999999999
15680,138.33333333333334,3,1333.6799999999998
15681,139.8,5,1426.16
15683,117.0,1,193.75
15687,167.55555555555554,9,2993.1
15689,241.0,2,254.1
15690,52.5,2,239.76
15691,252.0,1,136.8
15692,28.0,1,191.04000000000002
15694,175.53846153846155,13,6464.4
15695,267.0,2,409.9800000000001
15696,228.25,8,2711.11
15699,18.0,1,309.6499999999999
15700,172.5,2,696.6799999999996
15701,63.75,4,1529.0
15703,265.0,1,211.5
15704,170.75,4,2293.62
15705,201.0,1,143.10000000000002
15706,80.25,4,1060.56
15707,57.0,4,916.98
15708,243.85714285714286,7,3235.2500000000005
15709,284.0,1,133.25
15712,132.2,5,1072.36
15713,254.5,2,356.70000000000005
15714,45.0,2,330.03
15716,243.75,4,1101.11
15717,234.0,1,150.3
15719,193.76923076923077,13,5028.419999999998
15720,24.0,1,598.7300000000001
15721,12.0,1,471.3999999999999
15722,132.0,5,2211.21
15723,365.0,1,190.70000000000005
15724,243.0,2,218.25
15725,15.0,1,415.2500000000001
15727,200.71428571428572,7,5159.0599999999995
15729,213.0,1,85.0
15730,121.66666666666667,3,1120.88
15732,292.0,2,294.12
15733,283.0,1,162.3
15734,157.5,2,1339.4500000000003
15737,133.625,8,1188.12
15738,195.9375,16,4812.42
15739,66.0,1,449.12000000000006
15740,49.0,1,154.88000000000002
15743,88.0,4,775.9600000000002
15744,78.0,1,34.8
15745,90.75,4,1094.59
15746,134.0,1,196.87999999999997
15747,102.0,3,946.6400000000002
15748,40.0,1,144.35999999999996
15749,299.6666666666667,3,44534.3
15750,164.5,8,2463.0499999999997
15752,185.57142857142858,7,2626.6
15753,305.0,1,79.2
15754,124.0,3,458.56999999999994
15755,135.0,6,2364.25
15756,169.0,4,528.0100000000002
15757,142.0,2,714.42
15758,25.0,1,205.25
15759,291.0,3,253.04000000000002
15762,71.0,2,583.75
15763,55.0,2,1086.92
15764,158.0,6,3279.9699999999993
15766,64.0,1,315.05999999999995
15768,182.0,3,621.8299999999999
15769,177.84615384615384,26,56252.72
15773,6.0,1,635.6800000000001
15774,69.0,1,270.8
15775,245.0,1,104.9
15776,133.0,1,241.62000000000003
15777,309.5,4,1047.11
15780,261.6666666666667,3,475.28
15781,156.33333333333334,3,345.46000000000004
15782,49.666666666666664,3,2614.7400000000002
15783,11.0,1,246.3
15785,168.2,5,2328.97
15786,68.66666666666667,3,4919.000000000003
15787,37.666666666666664,3,933.26
15789,358.0,1,351.3
15790,10.0,1,218.74999999999997
15791,124.0,2,1612.6900000000003
15793,108.0,3,965.61
15795,150.0,1,610.0100000000001
15796,138.125,8,2707.61
15797,210.66666666666666,3,2192.4
15799,198.33333333333334,3,884.1400000000001
15800,177.0,2,696.8899999999999
15801,72.0,3,1063.9499999999998
15803,51.0,1,415.82
15804,83.53846153846153,13,4206.389999999999
15805,151.23529411764707,17,5488.179999999999
15806,160.33333333333334,3,784.5799999999999
15807,59.0,3,903.8999999999999
15808,343.75,4,3651.2700000000004
15809,196.6,5,515.77
15810,194.5,4,1391.9799999999998
15811,225.66666666666666,6,2218.6200000000003
15812,204.0,5,1801.1400000000003
15813,224.0,2,1303.91
15814,38.5,4,1945.3300000000004
15815,184.6,5,2100.6
15819,164.0,4,1905.4499999999998
15820,320.0,1,206.98000000000002
15821,52.5,2,570.96
15822,181.0,2,885.47
15825,172.0,1,532.94
15826,107.66666666666667,3,1654.31
15827,238.14285714285714,14,1836.0900000000001
15829,120.0,2,636.1400000000001
15830,38.0,1,576.0
15831,168.66666666666666,3,794.6400000000001
15832,254.0,1,836.7899999999998
15834,197.5,4,2222.6499999999996
15835,193.25,4,954.0899999999999
15836,50.0,1,137.37
15837,65.0,1,391.97999999999996
15838,150.21052631578948,19,33643.079999999994
15839,87.33333333333333,3,1048.4900000000002
15840,116.0,2,355.56
15841,179.0,4,1224.06
15843,304.0,1,118.95
15844,46.0,1,130.74
15845,162.75,8,3711.77
15847,163.0,2,389.2699999999999
15850,93.5,2,234.88000000000005
15852,192.0,2,160.71
15853,52.0,1,110.80000000000001
15854,188.5,12,2969.12
15855,206.2,5,712.24
15856,135.92592592592592,27,16142.380000000001
15857,19.0,1,297.0
15858,162.0,5,1427.5700000000002
15860,167.375,8,965.16
15861,100.125,8,3146.92
15862,174.5,4,832.8799999999999
15863,109.5,2,68.84
15864,118.0,6,1936.3200000000002
15865,114.66666666666667,3,895.1299999999999
15866,101.0,1,211.88999999999996
15867,218.2,15,3803.6
15869,277.0,2,149.64
15870,33.0,1,351.4399999999998
15872,15.0,2,316.25
15874,214.57142857142858,7,4405.88
15877,10.0,2,490.33000000000004
15880,369.0,1,329.0299999999999
15881,332.4,5,501.39
15882,283.5,4,514.0799999999999
15883,17.5,2,396.4799999999999
15885,93.0,1,349.34999999999997
15886,60.0,1,181.09
15888,81.0,1,162.64000000000001
15889,263.0,2,400.76999999999987
15891,227.0,1,509.12999999999994
15894,311.0,2,257.59999999999997
